[(-4386.209805486057, 2345.0561182733873, 1180.3802317944392), (-4563.139123098145, 2390.501078137432, 1241.36218729196), (-4388.941343752362, 2650.9390770696004, 941.4855194044235), (-4563.16947146887, 2701.6186389072113, 1003.929778807003), (-4273.403989855776, 2818.78042570757, 1167.1372013043822), (-4274.087449370527, 2507.6003683009003, 1402.8885886460303), (-4453.315719610335, 2552.5718765955467, 1461.001464830683), (-4453.182073757198, 2866.623744846064, 1225.565133422041)];
[(-4375.960216780089, 2315.255643425772, 1152.1082821026152), (-4539.0104777741535, 2347.1196802404165, 1249.5111683620466), (-4427.806261686441, 2645.7489704346485, 955.3122510925696), (-4588.006580186523, 2682.7444875653086, 1054.2583660880364), (-4274.581062885626, 2791.2403525430864, 1173.9273836587874), (-4226.5995572624815, 2455.716558346828, 1367.6637264660199), (-4392.43757809351, 2487.3496330256553, 1462.6343283547774), (-4440.942332987188, 2825.6698199051566, 1269.643137202078)];
[(-4378.060715642482, 2290.650913094699, 1121.562893454168), (-4523.318787432265, 2308.3423625371415, 1246.7632604686669), (-4460.447445996385, 2640.501020451602, 975.0710560191399), (-4602.638788288622, 2663.162990140319, 1101.9221550090524), (-4273.939082453921, 2762.7227996345514, 1181.7465190629766), (-4195.863885401593, 2408.158008035174, 1325.2745095086339), (-4344.264352325299, 2425.8492552234325, 1448.5085834478311), (-4422.733106609344, 2783.0975335467056, 1306.1176350129626)];
[(-4384.902752047622, 2261.1803813403876, 1097.4368291033848), (-4500.074258945068, 2264.1953150963645, 1251.7561761647432), (-4492.366600075641, 2623.4874459108623, 1008.9628684117152), (-4604.132662986429, 2631.3062870906515, 1164.7523318295468), (-4264.831210757879, 2725.4985971062674, 1182.9158840283474), (-4162.264752396925, 2358.7655638560623, 1268.934578626864), (-4280.924054231125, 2361.951662770437, 1422.010163394095), (-4383.6022562790895, 2731.2308683731194, 1337.4589061966808)];
[(-4392.346915683021, 2226.29624577422, 1081.6420911831162), (-4469.386338229067, 2211.115970317615, 1257.4900747224751), (-4519.06071637043, 2592.305687464649, 1056.6775022630816), (-4592.4751774748065, 2581.8581367425263, 1233.6642520288522), (-4258.453039640799, 2683.3432910235674, 1184.090506191845), (-4137.043208754636, 2313.030626866451, 1207.3369168199447), (-4217.762833107591, 2298.0431094329406, 1382.7850070215766), (-4338.961077430116, 2670.743722415362, 1361.242058855663)];
[(-4423.520228886142, 2196.476525722024, 1069.0007740000447), (-4459.871133743033, 2164.932492641541, 1255.4722527766341), (-4525.725083961584, 2568.5388443749225, 1111.0284794902475), (-4557.954384022945, 2541.388443989939, 1298.2376458910376), (-4237.222077872335, 2631.905023435912, 1183.0633518160512), (-4140.869519851065, 2256.021357725437, 1140.1696891972897), (-4180.872231789572, 2224.889171925429, 1327.1265982292384), (-4276.462467463718, 2602.9372180849878, 1371.8596016910628)];
[(-4461.604113322304, 2175.9884232354557, 1058.4297791330766), (-4465.174475982626, 2126.3340546819127, 1244.4666649865228), (-4504.888565508596, 2549.0983664353666, 1156.1945778871582), (-4503.740093876015, 2503.249414316048, 1342.5268043281537), (-4202.19575889751, 2572.028741212357, 1173.2105333645457), (-4165.2644977258415, 2195.8792544187986, 1075.4360100404656), (-4172.2407450431, 2146.9646920325995, 1262.7352715174848), (-4207.797094741962, 2524.947340515266, 1362.35315847628)];
[(-4486.571459730231, 2148.2296975486447, 1054.5363419265268), (-4457.582386837006, 2072.289025244088, 1229.1234967998125), (-4477.537166112057, 2504.976086686624, 1207.1565396952633), (-4443.555216970596, 2432.48057693986, 1381.5491204064072), (-4176.615155952075, 2507.8055385981916, 1163.8412074736004), (-4192.116279916865, 2148.422428291837, 1012.1319227860856), (-4166.14051908768, 2073.2236305293804, 1188.7465214305007), (-4148.775516734168, 2434.0699895463313, 1342.1975619531588)];
[(-4502.94680227882, 2155.0892175490662, 1053.8228373547108), (-4451.330128175463, 2033.0905047514364, 1193.608601058511), (-4435.877895212381, 2455.6514385248092, 1290.0571329558716), (-4379.087435854541, 2336.8175283392484, 1429.6153269966535), (-4147.844838296583, 2458.2668677338715, 1192.7514411587792), (-4221.338014863794, 2155.1788692174237, 957.9139866686728), (-4172.262784404154, 2033.456964189665, 1100.3840374921647), (-4096.510669299973, 2337.3990455736766, 1336.899762511057)];
[(-4504.082920624525, 2177.3356185665857, 1056.8653632681005), (-4456.930683970601, 2017.8550028710783, 1153.9767760883226), (-4395.614925113277, 2394.8277809343012, 1359.4779582629571), (-4343.028149856807, 2238.0395608828608, 1456.8187468832243), (-4114.393099755883, 2401.8060319274214, 1244.1355594754787), (-4229.4132519489085, 2182.0080265073857, 942.6867026508), (-4184.614127007416, 2022.2490332317268, 1042.648786772362), (-4067.1753032964193, 2242.2262264465458, 1345.7610054484192)];
[(-4483.026278075895, 2211.1758327162083, 1079.1950793502021), (-4455.463876137023, 2026.0345310684345, 1124.4834788312348), (-4354.289216322157, 2317.075004663022, 1429.7013755891253), (-4321.025101511873, 2133.8145849953103, 1475.8777901001226), (-4072.702840028693, 2325.9197524149477, 1315.3809350483434), (-4208.225102500789, 2218.2246380956226, 965.4556707357617), (-4183.066871136411, 2032.248991372037, 1013.4393972507195), (-4045.141739505862, 2139.356805004761, 1364.9553062556006)];
[(-4448.106836632347, 2243.1645299371107, 1108.4099654888312), (-4437.48734188026, 2050.965793422729, 1102.5024518400176), (-4321.077005786156, 2239.8691651585004, 1475.1456905515777), (-4304.646026114355, 2048.7337204044975, 1470.6280945422784), (-4036.5692798949067, 2253.932273516256, 1368.8636935162133), (-4170.524951995206, 2255.9497948314356, 1002.1703347026967), (-4162.447689731683, 2062.4440098477003, 998.6228282465515), (-4026.1936463947095, 2059.2257111418435, 1366.703441954718)];
[(-4411.676323399954, 2246.4334710002463, 1117.784584007145), (-4397.67131831502, 2060.195833096416, 1070.8013022507762), (-4298.203701103205, 2164.6212087696545, 1479.8249783403555), (-4278.4607179244, 1979.166979076166, 1434.6576526282313), (-4010.245628423228, 2203.741850100264, 1390.4493451810172), (-4130.618886476961, 2284.241211833976, 1027.8995646211156), (-4119.219365992337, 2096.194623195428, 982.8346422975708), (-3996.5808618286073, 2014.2406683787656, 1346.5683450890576)];
[(-4352.822379863284, 2267.386937060612, 1128.6035234515716), (-4344.916866937688, 2101.3641403458455, 1031.3309140467866), (-4289.033175435273, 2076.943686968398, 1460.725241024949), (-4275.612055698023, 1910.6189474448438, 1365.96713543282), (-3990.5418795819696, 2112.265543290623, 1414.969446112328), (-4061.188773593666, 2302.247820211413, 1081.310993948246), (-4056.208262369576, 2134.204230683309, 985.0880116812291), (-3983.550117936045, 1942.2868811714334, 1319.673404314899)];
[(-4259.968867752157, 2277.1630562433857, 1173.7550008147555), (-4287.050575627603, 2147.077644647606, 1034.3548806837778), (-4227.782614260039, 1991.9286811453717, 1434.9980404152793), (-4249.463236703485, 1859.8357498576045, 1297.5042146547787), (-3929.247854687697, 1983.5485394968205, 1378.0326952012642), (-3968.279802219136, 2270.0402856115647, 1115.713808427806), (-3998.603970211285, 2138.290042938687, 976.9887775893758), (-3957.9620033504425, 1849.345733588816, 1239.5116843689989)];
[(-4182.915535989127, 2243.557402670432, 1207.4018803494305), (-4240.305480303706, 2144.0513517887703, 1052.8283805717158), (-4150.878512871126, 1913.5355836967922, 1409.1486462273526), (-4202.927724086713, 1811.2538918306939, 1255.3550211031863), (-3863.918184342744, 1890.3704826498365, 1311.3967769527185), (-3902.7039627792983, 2222.403868141595, 1109.74929695857), (-3963.393759198111, 2121.41953133132, 955.9922544547104), (-3923.259761945647, 1786.8097998813662, 1157.199734046159)];
[(-4124.289447381376, 2193.889659675778, 1249.9862578175187), (-4207.223880972935, 2115.382690436785, 1094.9167179014526), (-4070.5979693701024, 1840.547865138301, 1401.3445440562793), (-4148.210769895722, 1759.1516950735186, 1245.8644466118012), (-3802.640903495802, 1828.117105285392, 1258.2265261136295), (-3862.931093799453, 2183.4874596730515, 1108.262476909905), (-3949.0401120538286, 2103.4325325402137, 954.3184565423529), (-3887.553520952699, 1745.554153466913, 1103.319546694887)];
[(-4058.981489729331, 2150.0109279769167, 1284.0934796164906), (-4177.7685157572005, 2083.890523951663, 1147.6905422470302), (-3992.3112874744334, 1786.7643108647123, 1403.4647855445282), (-4106.154557743762, 1717.564518062788, 1265.35525474182), (-3763.0593489980697, 1771.3456988246, 1204.356535816136), (-3835.7487309574153, 2136.810530687228, 1087.8922825019633), (-3957.4656597190615, 2069.2139251994226, 953.2148754536388), (-3883.9528884025344, 1701.2520474395155, 1068.3616901242215)];
[(-3960.910564129567, 2110.2578557821666, 1296.644178760519), (-4124.99933725189, 2057.928521945155, 1210.4783963442324), (-3892.473972362501, 1740.5569148375507, 1392.9778518094997), (-4052.8222276120064, 1684.7105394465696, 1303.5755956739972), (-3747.9365685440503, 1705.9959869410004, 1127.7369025526605), (-3820.789773834742, 2078.4431442363266, 1036.152311165563), (-3987.166694909745, 2024.9022841319454, 952.6393647273785), (-3914.23455339396, 1649.9098510128888, 1042.7528365137084)];
[(-3880.935165590734, 2079.2642229417875, 1272.251856050468), (-4066.1089727024037, 2027.8870780756274, 1259.6392889367846), (-3785.8932617839714, 1716.09642997448, 1370.835424981479), (-3968.8793651255987, 1660.7652960083371, 1354.1712236547714), (-3753.1993523265155, 1652.380410489251, 1075.3533491331068), (-3850.4909074215943, 2018.8950229261181, 982.5438450105619), (-4036.791491120484, 1966.6461440788344, 973.3534716472733), (-3940.0178854754176, 1597.4707003546832, 1065.0225556480625)];
[(-3864.811699707026, 2058.1805163648637, 1238.4052316672398), (-4037.4297535747887, 1992.6403659241907, 1293.1366016770037), (-3705.485716818087, 1715.614560906771, 1327.322759347062), (-3876.9739855672797, 1645.8695857288978, 1377.8257902148364), (-3765.454122117811, 1622.633079318403, 1044.1328681966934), (-3925.3380783855614, 1968.98479582235, 961.1279232778518), (-4097.796771135959, 1902.8721028446457, 1019.5182213757522), (-3938.4983066430373, 1553.7211277756492, 1101.8374522916247)];
[(-3865.538783771706, 2036.9206222974144, 1206.9115642983986), (-4010.0973923701667, 1971.0959333042008, 1315.8057592908274), (-3659.926007493215, 1717.088008926656, 1284.8411161167962), (-3804.229128721257, 1646.5939374387733, 1389.866537310406), (-3788.277284381066, 1584.6876545063685, 1043.1090829210318), (-3993.095611022369, 1909.0248898422985, 970.5348262969334), (-4136.437676994106, 1843.1254221278245, 1082.9297908985775), (-3932.137895230869, 1515.8981950347893, 1155.3369796336126)];
[(-3864.4551698459986, 2007.9992366413396, 1190.233956818438), (-3979.5045491268565, 1954.3623997789477, 1335.0606006465398), (-3641.420658065834, 1696.152409200672, 1250.6466389415518), (-3757.0227708943585, 1637.4816127678498, 1392.1282036894304), (-3819.0602479399467, 1541.1553864746163, 1058.6612773700688), (-4040.1800753194298, 1858.013509227978, 1002.8118023239974), (-4153.250317563492, 1804.6435161163047, 1150.7613881430555), (-3932.626896104157, 1484.8967620919602, 1206.8521998191788)];
[(-3858.852204692755, 1971.27915953272, 1178.2072242497827), (-3947.287302444473, 1929.8112198258477, 1344.1821324923746), (-3627.64884598083, 1662.7960668843195, 1223.2151997823214), (-3717.181492133484, 1616.0614841218967, 1386.3805394072394), (-3834.898647892254, 1495.4299923132883, 1076.6737493572716), (-4063.4544376303465, 1809.2362481668533, 1035.441521156481), (-4149.407194390944, 1768.2514535973064, 1204.126689470851), (-3921.2888390603325, 1451.5878207530925, 1245.90012068228)];
[(-3842.129341062314, 1933.792889905531, 1171.3488289874037), (-3889.145422065224, 1903.1872528665472, 1355.5791462877633), (-3623.5942613489883, 1613.039492717478, 1172.8342643269696), (-3672.641269865638, 1577.1600937691444, 1354.8513066462615), (-3869.0405990016707, 1454.4116623914615, 1088.9797070193092), (-4083.804125682796, 1780.4288255473084, 1090.2637682864963), (-4127.726172373298, 1750.235525008306, 1276.493557007261), (-3913.404133787702, 1421.4123946139969, 1275.9713939907897)];
[(-3822.424035848524, 1889.2340241726893, 1163.8855377739674), (-3818.39947565311, 1858.022496253037, 1353.8794064755116), (-3622.977880874395, 1561.5455248340095, 1104.8600512589524), (-3621.6918390901524, 1525.1553318312585, 1293.267174154401), (-3887.3110347082584, 1411.977728216704, 1090.8694114735436), (-4082.193742053243, 1744.771773688551, 1151.5411969624315), (-4074.6345921713078, 1713.8483051971964, 1342.6142566527722), (-3880.0651660600506, 1378.2554253060703, 1282.7893676087429)];
[(-3780.988538451176, 1841.3054519999375, 1158.513330401895), (-3744.717235444952, 1796.6569732704538, 1342.3037888849155), (-3615.6023904761437, 1509.3016151384916, 1044.218082213733), (-3582.6184108000903, 1459.7375699547792, 1226.6423309246584), (-3886.68285336486, 1374.0672777488708, 1070.012202341139), (-4046.9836570575967, 1710.8212455098148, 1185.3925707352557), (-4007.0303846431016, 1666.2127001899576, 1369.6101852505924), (-3847.053831345805, 1326.625756394707, 1254.9495121366913)];
[(-3720.6346024319787, 1788.8745566670489, 1155.5286704160762), (-3653.0681447872958, 1722.5878043271732, 1323.2452974081746), (-3632.324080379471, 1451.3555449275814, 985.4560453397248), (-3568.927182723646, 1380.7564163005227, 1152.2485524037586), (-3908.287739432033, 1349.1778123724048, 1061.8893486473921), (-3990.7733136216043, 1690.6483542853662, 1232.2014472614478), (-3919.5507760725045, 1623.9002507779012, 1399.516588874888), (-3837.631150503895, 1279.6034283014242, 1229.7881795283254)];
[(-3653.6548820435314, 1728.702507421624, 1178.3470059757894), (-3560.5254939888277, 1626.2351689276784, 1312.1953841002517), (-3658.8849415676923, 1419.454951873236, 943.866462527394), (-3570.6325062069286, 1313.4063907501095, 1077.23945208899), (-3922.4006180330416, 1336.8189006871828, 1071.0240470581753), (-3910.9126834613417, 1649.232266232559, 1304.8575952627173), (-3814.4290720847425, 1545.9761002806147, 1437.3392646307311), (-3826.758401390775, 1230.7591756971376, 1203.7902589488142)];
[(-3568.2049711967397, 1657.6194376314534, 1217.630648599517), (-3479.8134286206596, 1515.0825804355122, 1312.2784496608745), (-3659.478847639766, 1412.1161230111788, 931.2048617355265), (-3576.563124372089, 1266.9895283959077, 1025.472557041828), (-3915.956543280129, 1345.3701991637404, 1080.2097384714205), (-3818.076085931786, 1593.0960632638366, 1365.6278952224902), (-3726.7291783985947, 1449.580539999205, 1458.263486957543), (-3825.913251596378, 1199.2220845960733, 1172.7078472092285)];
[(-3499.166713718764, 1588.4718416698847, 1262.403626235728), (-3433.683861067644, 1416.0492072481845, 1317.815338461374), (-3652.8451751700118, 1428.7779251110437, 943.776394362478), (-3593.2423641896244, 1254.8894438180237, 998.8531136259936), (-3907.594333275263, 1377.2368175628126, 1101.5251207588735), (-3747.0832240509108, 1538.142453829749, 1418.9487681311807), (-3679.0142385025983, 1364.695078388856, 1471.9104235904972), (-3841.309952001647, 1201.5111333326158, 1153.9639478815645)];
[(-3438.053916430609, 1509.608562277564, 1310.58365557971), (-3404.3402486608675, 1320.325843587723, 1321.6952582957656), (-3634.4105661434846, 1456.2057776315162, 980.0768657905785), (-3606.758103717117, 1266.6335864892683, 991.070940343458), (-3886.570711414886, 1415.9815422072356, 1145.1088385217904), (-3683.3405391028355, 1469.6118251551338, 1474.0974427180165), (-3647.4042536097268, 1279.447793291529, 1482.3763412098158), (-3852.84583442935, 1224.0694849941758, 1152.5493262451957)];
[(-3381.235742747365, 1429.4838246396293, 1335.3840994041898), (-3373.1787102803887, 1239.1834948297708, 1306.943012819629), (-3609.8055793698118, 1467.313377061101, 1023.9883959317216), (-3607.78033103345, 1277.4775594753542, 996.0347782997233), (-3850.5449280662656, 1425.1212503980908, 1204.827192762427), (-3615.2857725593226, 1386.9985044472437, 1514.0390907698704), (-3605.3917032171757, 1196.1450294491024, 1482.426209488843), (-3843.1442891310794, 1232.9999453434366, 1172.3064213009757)];
[(-3328.5714756674643, 1362.1208016882924, 1329.5542732849292), (-3339.025989536511, 1181.9593593563934, 1262.3189809104833), (-3592.274896617905, 1475.87849396867, 1068.4753146972794), (-3608.591651794703, 1296.3592762177161, 1002.6744183008398), (-3809.8426598487554, 1408.13488853527, 1269.754604063886), (-3539.8356002827445, 1294.2287189463163, 1527.6960396498107), (-3548.9317279673655, 1114.108373692011, 1457.0119715968426), (-3821.619924585906, 1227.089186853041, 1198.293315055775)];
[(-3269.1166580044564, 1289.4912710523704, 1282.0315674185676), (-3313.7229707749284, 1133.4905619377798, 1178.2911108898193), (-3556.874626217741, 1486.3570661861422, 1111.4978762392454), (-3606.882273234193, 1331.0936755410694, 1010.4253341060707), (-3743.7123979618445, 1388.1846283624614, 1330.3405126330056), (-3450.3497484082045, 1191.4497990319023, 1496.6112997640664), (-3494.2123038447307, 1036.2447820419088, 1389.3275884113393), (-3790.4450041642285, 1232.5013775265932, 1222.629070270973)];
[(-3229.855607074845, 1226.5079315813978, 1212.6192493673616), (-3303.55221163545, 1109.4859531136476, 1078.5942750687009), (-3521.6767377237466, 1476.1681883147514, 1156.470221719797), (-3600.214330314946, 1359.2949413130773, 1026.1029148777313), (-3680.7359963108306, 1326.2276008837061, 1367.790482227108), (-3384.0410307098928, 1077.7049743573407, 1418.9843624232158), (-3457.478160675481, 962.4456584062796, 1281.708749808256), (-3757.1058660941617, 1210.7537034669476, 1230.4719186835675)];
[(-3207.117756033952, 1184.2543032012945, 1159.6757446176136), (-3295.5710770456326, 1098.9742334619475, 1011.3809489864719), (-3496.938409520151, 1441.057606531459, 1186.1064389460316), (-3589.870331362816, 1355.1524475578067, 1041.859755891172), (-3639.323080538256, 1249.7325660972413, 1374.6790094970759), (-3345.0805123210685, 995.0892210122109, 1343.210140262567), (-3433.5336964680705, 912.2279293997817, 1192.1063469399692), (-3730.704709270047, 1166.6800801237728, 1223.766291699826)];
[(-3191.36014774347, 1137.3957812301107, 1089.4002859709062), (-3314.7104693027263, 1077.2912998874333, 954.2700665609564), (-3454.8500130150874, 1391.6060090117498, 1218.2132526376454), (-3581.692663975079, 1330.332595954207, 1087.9072483335062), (-3561.140444513016, 1175.8525503828712, 1404.1999974986124), (-3294.3567858356746, 924.4806284412097, 1269.8465524362493), (-3418.2104189491047, 867.1972132164036, 1132.3649038620194), (-3687.8126048127197, 1118.3967838497285, 1267.539964621053)];
[(-3213.939514262189, 1127.816705722031, 1012.9653136108548), (-3373.865923750972, 1072.2323961175339, 921.1941047387751), (-3427.5563631305586, 1336.6761458815863, 1260.7315452222663), (-3588.9701864101467, 1279.0031763703296, 1174.461328750946), (-3449.477087258316, 1090.4601232881942, 1437.749713991245), (-3234.8998684252933, 885.4040372383834, 1184.1341967020692), (-3396.278326717663, 832.8377131208871, 1090.7741915721735), (-3613.186124859153, 1037.3392799743485, 1346.0955111283438)];
[(-3297.9886710313403, 1127.3195705924913, 954.3119621663528), (-3471.666036220231, 1047.370923737582, 931.2378773277516), (-3411.620174836327, 1278.6743425388468, 1293.166125108493), (-3583.9279465189716, 1196.1073641488895, 1275.3933958497992), (-3317.9159513517598, 1023.8098229084292, 1429.9209244284016), (-3206.5279219732192, 876.6732284084457, 1085.8922318050227), (-3382.6321590724924, 799.4924195965773, 1062.3818890442176), (-3495.2713191657003, 945.5546637242231, 1408.8455962545208)];
[(-3409.84352339687, 1083.397388938273, 944.5086792275383), (-3569.0002224694863, 989.5930930525676, 998.8954967270117), (-3375.101222137873, 1233.0628147114558, 1300.929444927989), (-3530.496675773806, 1136.876754347028, 1359.441313714091), (-3210.778845003694, 989.4943396542416, 1379.101270630052), (-3250.137483833935, 843.7396705373468, 1019.0753189847662), (-3411.880125041934, 752.4940785831429, 1074.174100767027), (-3372.4871576852715, 897.1354331419578, 1436.9218542187093)];
[(-3513.991048564052, 1030.7672591693135, 993.9848299042688), (-3633.436402954176, 945.8887134206569, 1118.9506912034103), (-3332.12819796517, 1208.6156924125899, 1287.1372949392658), (-3446.3804046362584, 1121.6116878653386, 1414.4160459997538), (-3147.107980080174, 968.2889095065426, 1308.3230541688981), (-3334.734000294727, 794.154111693039, 1013.5591476149634), (-3456.2448619902902, 711.9495561638514, 1140.0496110110325), (-3267.4104439445982, 885.2006787027324, 1437.344870072419)];
[(-3576.5793550258772, 978.4020722884513, 1067.899122586739), (-3649.3142382084884, 938.7920538224512, 1241.7631784164605), (-3290.2154893368083, 1181.834980380849, 1232.984911568763), (-3357.4368631750285, 1139.8521744005102, 1407.7472499294875), (-3127.1412120852106, 925.6890785729961, 1248.2929842178064), (-3419.1883700252424, 726.3916365945579, 1082.7599088581087), (-3493.117030591545, 689.9823299346733, 1258.0631641767727), (-3199.104214736176, 888.7466660169227, 1425.7177578346677)];
[(-3601.1708325856885, 943.5382006483522, 1126.6338503385657), (-3632.370245814171, 935.9424374987933, 1316.520468351525), (-3278.8379291203732, 1151.1636786024224, 1186.93053050504), (-3304.5321637420966, 1141.0127707890772, 1376.824999581308), (-3123.6300951994217, 890.4982022517762, 1206.9883900811446), (-3451.4806642263775, 687.2462072315153, 1146.8648274203738), (-3483.4187507112356, 683.1046523208244, 1337.875617546244), (-3153.1768375978236, 886.0316670618789, 1399.6798687874962)];
[(-3603.740304617844, 919.4784294682199, 1177.962793959393), (-3591.983704144419, 914.3989319618335, 1370.1190006101704), (-3269.617027007945, 1116.307791142096, 1161.7650430844265), (-3252.576974102466, 1108.4848447491063, 1352.74038734305), (-3122.2580404551095, 850.6010625695228, 1150.6500318068975), (-3461.5784378475037, 658.334151754098, 1168.1804281800466), (-3450.1801326450113, 656.740690438967, 1361.544993986323), (-3108.1651515713074, 848.6130106308657, 1345.1247191608006)];
[(-3588.156442880621, 902.2917818452541, 1223.6588213224995), (-3534.590125255584, 892.4397967087945, 1408.3791902832343), (-3253.6886269403844, 1078.1389839581927, 1135.0497303647778), (-3195.422176599182, 1065.2440073663222, 1317.4281401377555), (-3130.197554924044, 804.0304718025409, 1089.7423501890546), (-3469.1285409086277, 633.0327017930251, 1180.8343985211088), (-3415.4150086129584, 626.6561028164791, 1366.8357727733337), (-3073.6426115102, 797.0682483352084, 1276.2256784220315)];
[(-3564.323228185709, 888.0290572799688, 1284.9367883477037), (-3468.8727755531313, 870.3123121157889, 1451.259831661157), (-3248.9979498416938, 1042.219666720724, 1119.2933333345577), (-3149.780576448149, 1021.1950835115422, 1282.1952170736815), (-3160.2575831346244, 761.3027902284712, 1044.1326000967247), (-3478.9551555431913, 612.2020296345372, 1213.2864720868004), (-3382.802087290096, 597.9122423525052, 1380.8355849906043), (-3061.2808101111714, 746.2210184930649, 1211.4619294212198)];
[(-3515.3433186256566, 850.0718117406409, 1344.0099317507631), (-3388.7752294821717, 808.7940436787634, 1483.1670062328826), (-3232.672527488339, 1013.2733580265574, 1133.9980070445145), (-3103.323268136145, 969.0165168051601, 1268.6577453412), (-3177.763925217016, 741.1001129865128, 1010.1228679596306), (-3462.7090113323393, 582.621097209263, 1224.838753107991), (-3335.003277293679, 544.5673351808641, 1365.428484166254), (-3047.3914224909477, 702.196407237357, 1149.8099400204505)];
[(-3451.853519137569, 799.6770727115949, 1380.1252173810203), (-3308.6091426155344, 737.1174517310786, 1492.6213022978436), (-3195.4688380455455, 984.3475320415671, 1154.7228080253687), (-3050.229658573757, 919.3980193802449, 1262.0088069227427), (-3169.592116382338, 730.6844905606135, 989.1216707559815), (-3427.371211954823, 550.0918131411526, 1220.0944713761855), (-3282.6696753404503, 490.5051841485449, 1334.2575772232076), (-3022.4146834271187, 670.3255502954346, 1101.8982970921902)];
[(-3393.4784926126317, 758.2562735723818, 1413.6238976867405), (-3241.3310795733214, 674.0205525874599, 1496.3495570653233), (-3157.4506000068614, 949.5557599094991, 1172.0915606584072), (-3004.275246371699, 863.4031179039152, 1249.1511306169107), (-3176.4712363251156, 714.9580616585625, 979.6326939576787), (-3412.744127898919, 527.168292504493, 1227.2661633967944), (-3258.6763946469473, 445.5953208511747, 1311.7131861752673), (-3020.22271709994, 632.6099054584366, 1062.26529829386)];
[(-3322.5335479458727, 726.2185953314058, 1442.9143776872695), (-3169.883974895534, 616.7600798598925, 1485.3992919786647), (-3113.4667302727953, 916.1402398435979, 1176.7126419961378), (-2961.1417654990696, 805.3154826601866, 1213.2929961484697), (-3199.2450033001555, 708.3978353800634, 971.9604472179853), (-3406.9336941247666, 521.2787055818068, 1244.474760319409), (-3251.7396741167745, 414.0407931197125, 1288.487963729669), (-3042.3743687938836, 600.3570363339926, 1013.6947935059824)];
[(-3270.098558104522, 690.722892521692, 1444.8010552569904), (-3126.6477537041474, 563.3907123614898, 1462.0175972024786), (-3069.122945073331, 881.8762829917575, 1173.302042975785), (-2926.722419064484, 753.744661556995, 1184.5945975535278), (-3196.49401442401, 702.5678507674229, 963.3892591153603), (-3395.1825734054632, 513.4972893045486, 1241.2154479385624), (-3248.8252593370403, 387.97944354777457, 1259.846679920303), (-3048.789021878242, 576.2903006117278, 979.5193983810618)];
[(-3228.82967742439, 653.9085485920529, 1434.4471121753586), (-3094.6578317111084, 515.8011986484199, 1437.9545918208678), (-3022.556956788677, 848.9140633285632, 1169.7455002894012), (-2889.667387660031, 710.5028476660327, 1167.3285179534505), (-3168.942358341426, 694.335667525607, 952.6853386623939), (-3372.5937321970823, 500.79463201876854, 1223.7576489039288), (-3235.3492117243113, 364.1862441375103, 1228.6978665696479), (-3030.4847074857125, 557.0515367533633, 955.0331560801717)];
[(-3177.739022394981, 607.5057401981315, 1432.00437758602), (-3067.928714176743, 451.6270929538093, 1404.9568223116303), (-2956.7359207209443, 807.5099748018697, 1183.411407890249), (-2848.5529788142485, 652.4570967983497, 1150.575450294545), (-3137.7144395040036, 713.0407163951619, 958.1102428744105), (-3355.5577645595995, 513.0681284595698, 1212.9973976725728), (-3242.3995669672263, 357.957085006708, 1187.3438929117879), (-3023.6091127467025, 557.4893467263742, 929.7075724229526)];
[(-3113.626755142274, 535.1536680512418, 1433.6346357210127), (-3046.620747380866, 371.9060167620055, 1356.5085961724176), (-2869.8810025986695, 740.8316242833052, 1212.4398893360956), (-2804.6747315115012, 580.2105182833782, 1130.1468366143997), (-3084.147258905859, 748.9253436676379, 996.8877074474699), (-3324.3674327828844, 540.9700965231009, 1223.7380879311374), (-3253.8346789053994, 377.369135829592, 1147.697492980014), (-3013.003422944364, 585.4205003825971, 917.972013722973)];
[(-3060.1787309441233, 430.8766642293348, 1417.7094658986373), (-3035.726146750817, 290.1819203920392, 1288.4999968692646), (-2787.4987617306247, 642.5384696998135, 1240.2624487756746), (-2764.4589891379446, 506.2633876310016, 1107.1406440478052), (-3004.789714979471, 760.527497473217, 1063.3401184620238), (-3274.274734127626, 544.2720388255087, 1245.0641205581317), (-3246.4173315824, 402.2040657183529, 1116.3669102909334), (-2976.4584736130037, 619.3293289037367, 931.8738344031066)];
[(-3023.94240790063, 333.9949753038046, 1381.6478164533642), (-3028.0399452680776, 229.37815431659536, 1220.0106992491837), (-2721.9484388864057, 535.6484026971751, 1244.6147281473757), (-2726.7348543194366, 436.4829668656631, 1080.4000802878209), (-2918.6349776841907, 729.8871329141796, 1118.0287844500176), (-3218.209909171638, 522.2249105339339, 1257.8267590363014), (-3219.1924138775157, 415.6003382736486, 1096.1092551453623), (-2919.059526055319, 624.7257630229352, 953.8219882134495)];
[(-2983.565803794825, 247.01022456663796, 1343.2957328926384), (-3012.359131650389, 183.8800076411681, 1163.6473354993677), (-2672.1152805587126, 445.8461993927663, 1224.5297609897846), (-2701.1669474474347, 388.6583788943675, 1043.674299790465), (-2854.516378245612, 681.8368068205627, 1165.567461418012), (-3164.0445921242062, 476.3129487439825, 1285.4192050535698), (-3189.9903180715346, 410.966184844379, 1104.9228462459268), (-2879.937187201357, 618.4350138288058, 982.9285799976903)];
